0.505415856,4,0.057,2.0016
0.32873205,4,0.057,2.0016
0.742070979,4,0.057,2.0016
0.381317332,4,0.057,2.0016
0.240722197,4,0.057,2.0016
0.072437355,4,0.057,2.0016
0.240922619,4,0.057,2.0016
7.977418607,3,4,1.5
1.48216157,3,1.5,0.375
0.774417587,1,14,6
0.885393879,1,12,12
2.135687004,3,2,0.75
0.547416291,1,12,12
0.595699175,1,5.056,5.056
0.10453316,1,5.056,5.056
0.589160492,1,5.056,5.056
1.790422491,3,1.25,0.125
1.849005311,3,1.5,0.25
0.871158698,1,13.31,4.438
0.150333988,3,0.125,0.05
0.100051513,3,0.125,0.05
0.698359204,2,39.06,0.016
0.085124401,2,6.25,0.04
3.696025034,3,0,2
0.44915681,3,0.4,0.1
0.193783122,3,0.3,0.05
0.982706497,1,2.625,2.625
0.276032586,1,2.625,2.625
0.971260447,1,2.625,2.625
0.802963502,1,2.625,2.625
0.212040025,1,2.625,2.625
0.94904702,1,2.625,2.625
0.324259652,1,2.625,2.625
0.020249893,5,0,0.05
