0.000743895,6.02E-05,3.35E-05,-1.07E-04,-1.84E-05,-6.04E-06,1.46E-04,0.003574665,1.84E-04,-3.96E-05,-0.000322937,-2.84E-03,6.81E-05,-5.36E-04,1.03E-04,-4.43E-04,-0.000848484,-6.23E-06,-7.82E-05,-7.20E-05,5.34E-06,6.70E-04,0.000168188,-0.00334923,-1.07E-04,-1.63E-05,6.38E-05,-1.46E-04,-5.64E-05,7.21E-05,1.23E-04,1.28E-04,4.69E-05,0
6.02E-05,3.74E-04,3.01E-05,-1.87E-04,1.55E-05,1.92E-05,-9.98E-05,-0.002771196,-1.63E-04,7.77E-05,0.000188048,0.000395509,1.17E-04,-1.41E-04,-3.81E-06,-1.19E-04,-0.000251785,0.000191373,5.36E-06,3.34E-06,2.10E-05,6.14E-05,7.37E-05,0.000543344,8.48E-05,-4.04E-05,-3.98E-05,-0.000582818,-2.55E-06,2.43E-04,4.19E-05,-0.00015361,-7.67E-05,0
3.35E-05,3.01E-05,1.30E-03,2.91E-05,-4.03E-05,2.41E-05,4.39E-05,-6.48E-05,9.10E-04,-2.72E-04,-5.73E-05,-0.001096708,-3.82E-05,9.56E-05,0.000384671,-7.46E-04,-8.66E-05,0.000129358,5.90E-05,3.04E-05,-1.45E-04,-1.78E-05,-7.51E-05,0.001031485,-3.45E-05,1.56E-05,-8.02E-07,3.64E-05,9.67E-05,1.18E-04,-0.000171859,-2.44E-04,-4.08E-05,0
-1.07E-04,-1.87E-04,2.91E-05,0.002016196,1.46E-05,-1.20E-05,4.62E-05,-4.31E-03,0.000775658,-0.00018945,-1.92E-04,9.02E-04,1.36E-04,0.000262644,-0.000915717,1.06E-04,0.000659201,-0.000427051,-5.25E-05,0.000211642,5.49E-05,-0.000175073,-7.18E-05,0.004439551,0.000188049,4.38E-05,-7.65E-05,1.68E-04,9.05E-05,-0.001690006,8.72E-05,5.88E-05,0.000127923,0
-1.84E-05,1.55E-05,-4.03E-05,1.46E-05,2.53E-04,4.66E-06,2.73E-05,-2.31E-04,9.61E-05,-1.07E-05,-9.23E-05,-0.000261739,-7.40E-06,-0.000161418,-3.49E-04,-3.54E-04,-2.64E-06,8.10E-05,-3.13E-05,2.38E-05,-4.91E-06,-3.23E-05,9.01E-05,0.000647247,7.92E-05,3.82E-06,-1.08E-06,-4.97E-05,1.70E-05,-5.67E-05,0.000105838,2.11E-04,-8.31E-07,0
-6.04E-06,1.92E-05,2.41E-05,-1.20E-05,4.66E-06,1.02E-04,3.66E-05,-4.64E-04,1.31E-04,-3.62E-05,-6.26E-06,0.000311146,-4.76E-05,0.000131965,0.000206205,1.16E-05,-5.15E-05,0.000293238,1.83E-05,-6.10E-06,1.50E-05,0.000173024,-2.80E-05,-1.96E-05,-3.41E-06,-9.89E-07,2.70E-05,6.44E-06,-8.33E-06,4.44E-05,-5.62E-05,-0.000579996,-2.07E-05,0
1.46E-04,-9.98E-05,4.39E-05,4.62E-05,2.73E-05,3.66E-05,0.001160277,0.004714673,3.99E-04,-5.85E-04,-0.00166828,-0.003274776,-7.59E-04,-0.000775138,-3.46E-04,0.000268843,-1.87E-04,-0.000389702,-4.00E-04,-2.60E-04,-1.27E-06,0.000991914,5.15E-04,-0.009757345,-4.68E-04,6.22E-05,2.59E-04,4.51E-04,-1.70E-04,-0.000266301,3.22E-04,9.90E-04,0.000316099,0
0.003574665,-2.77E-03,-6.48E-05,-4.31E-03,-2.31E-04,-4.64E-04,0.004714673,0.978776909,3.90E-02,-0.007725098,-0.005224814,-0.069104848,-0.007249659,-0.001400789,0.035877594,-0.012420913,-0.008953974,0.015720332,0.005500492,-0.001474462,0.000342993,0.030126222,-0.012205442,-0.296065564,-0.005174207,0.005179982,0.0059759,0.009137832,-0.003050682,-0.009287999,0.003157215,-0.00136061,-6.34E-04,0
1.84E-04,-1.63E-04,9.10E-04,7.76E-04,9.61E-05,1.31E-04,3.99E-04,3.90E-02,0.015612703,-2.94E-03,-1.18E-03,-0.022100281,-0.000252357,-0.00012666,0.000759419,-0.002898863,-8.73E-06,0.003232742,0.000564776,0.000134843,-0.000751513,0.002492432,-0.002706382,-0.006547975,-0.000270787,-0.000377617,0.001019371,-0.000582582,0.000136029,-4.85E-04,1.85E-05,0.000295288,-0.000282803,0
-3.96E-05,7.77E-05,-2.72E-04,-0.00018945,-1.07E-05,-3.62E-05,-5.85E-04,-0.007725098,-2.94E-03,0.001296177,1.09E-03,0.004320117,0.000391868,8.26E-04,5.75E-04,0.000548906,4.01E-05,0.000488837,1.70E-04,1.18E-04,6.31E-05,-0.000961742,0.000344168,0.006559603,2.30E-04,4.89E-05,-2.71E-04,-0.000353322,6.71E-06,2.31E-04,-0.000138711,-0.000864447,-1.69E-04,0
