0.505676577,4,0.057,2.0016
0.263059434,4,0.057,2.0016
0.591705645,4,0.057,2.0016
0.538179559,4,0.057,2.0016
0.222220645,4,0.057,2.0016
0.194394014,4,0.057,2.0016
0.323232874,4,0.057,2.0016
4.210881426,3,4,1.5
1.182430512,3,1.5,0.375
0.639454381,1,14,6
0.944552579,1,12,12
2.168526832,3,2,0.75
0.770942708,1,12,12
0.252876296,1,5.056,5.056
0.353000636,1,5.056,5.056
0.315604454,1,5.056,5.056
1.474640418,3,1.25,0.125
0.918651658,3,1.5,0.25
0.917889989,1,13.31,4.438
0.103265259,3,0.125,0.05
0.134966136,3,0.125,0.05
0.914220183,2,39.06,0.016
0.356316625,2,6.25,0.04
0.056752985,3,0,2
0.349210564,3,0.4,0.1
0.233683828,3,0.3,0.05
0.998436705,1,2.625,2.625
0.549711146,1,2.625,2.625
0.98273493,1,2.625,2.625
0.848244407,1,2.625,2.625
0.161025977,1,2.625,2.625
0.485413615,1,2.625,2.625
0.155859078,1,2.625,2.625
0.018771812,5,0,0.05
