0.000697441,2.73E-05,1.66E-04,-1.65E-04,-3.21E-05,4.95E-05,-9.77E-05,0.002919839,-1.63E-03,4.59E-04,-6.52E-06,3.56E-03,2.47E-04,-2.79E-04,4.24E-04,-1.38E-03,-0.000513518,-4.72E-04,-8.41E-05,-3.00E-05,-1.77E-04,1.60E-04,0.000250545,-0.003966502,7.13E-06,-1.46E-04,-1.30E-05,-4.97E-05,-6.52E-06,-0.00025577,3.32E-04,-2.75E-04,3.18E-04,0
2.73E-05,2.25E-04,-2.52E-05,-2.41E-05,6.81E-06,3.88E-05,-3.84E-05,0.000252554,-8.72E-04,3.03E-04,-4.62E-06,0.001883703,7.65E-05,-2.66E-04,2.85E-04,-4.07E-04,-0.000278883,-0.000464517,-7.08E-05,-2.42E-05,-8.09567E-05,2.13E-04,4.16407E-05,-0.000216712,-5.59E-05,1.24E-05,1.18E-05,-0.000484507,-2.66E-05,-4.35E-05,0.000263941,-0.000189822,1.69E-04,0
1.66E-04,-2.52E-05,8.15E-04,4.41E-05,1.66E-05,2.77E-05,1.81E-05,0.0012412,1.15E-04,-3.56E-05,-6.40E-06,-0.000327001,1.56E-04,0.000183087,-8.99758E-05,5.37E-05,-1.84E-06,-0.000218179,8.42E-07,-2.03E-05,8.08E-05,3.11593E-05,-9.60E-05,-0.000317955,3.54E-05,-3.30E-05,-6.63E-06,8.10E-05,1.37E-05,-1.22E-04,0.000221309,-1.02E-04,8.44E-05,0
-1.65E-04,-2.41E-05,4.41E-05,0.000974467,6.16E-05,-4.74E-05,8.60E-05,-5.83E-03,0.002542042,-0.000605172,3.96E-05,-4.56E-03,-2.28E-04,0.0005042,-0.000602592,1.72E-03,0.000561404,-0.000365151,1.45E-04,9.11281E-05,3.14E-04,-3.01E-04,-2.08E-04,0.00374808,2.97068E-05,7.87E-05,-1.50E-06,3.55E-06,2.41E-06,-0.000515588,-6.78908E-05,0.000314947,-0.000324748,0
-3.21E-05,6.81E-06,1.66E-05,6.16E-05,1.07E-04,-4.42E-06,6.13E-06,-1.88E-03,3.93E-04,-1.42E-04,-3.94E-06,-0.0017561,-5.64E-06,2.16E-05,-7.47E-05,2.06E-04,4.14E-05,3.01E-06,-9.89E-07,3.07E-05,9.29E-05,-1.09E-04,-7.55E-05,0.00028218,3.58E-05,-2.33E-05,-3.24E-06,-5.17E-06,1.60E-06,-1.20E-05,3.72725E-05,4.89E-05,-3.60E-05,0
4.95E-05,3.88E-05,2.77E-05,-4.74E-05,-4.42E-06,2.17E-04,-1.88E-05,1.77E-03,-4.67E-04,1.90E-04,1.27E-05,0.00117349,0.000166324,-0.000131108,0.000256194,-0.000348351,-9.94259E-05,-5.00E-04,1.00E-05,4.08E-05,-3.27E-05,0.000122499,6.46E-05,-0.003410633,-3.14E-05,-1.53E-05,4.71E-07,-8.13835E-05,-1.95E-06,-6.10E-05,1.17E-04,-0.000624219,1.15E-04,0
-9.77E-05,-3.84E-05,1.81E-05,8.60E-05,6.13E-06,-1.88E-05,0.000457012,-0.000716303,4.28E-04,-1.95E-04,-7.96E-06,-0.000882272,-1.12E-04,0.000380113,-1.69E-04,0.000634863,2.63E-04,0.000311606,1.21E-05,-4.81E-05,1.04E-04,-4.96E-05,-1.61E-04,0.002301153,2.71E-05,6.32E-05,-7.32E-06,1.05E-04,-1.66E-05,6.49E-05,-6.69E-05,9.77E-05,-0.000938798,0
0.002919839,2.53E-04,1.24E-03,-5.83E-03,-1.88E-03,1.77E-03,-0.000716303,0.415034245,-4.20E-03,0.010579122,-0.000490379,0.163974013,0.002528566,0.003599133,0.007453601,-0.032887968,-0.001668994,0.003988994,-0.001617838,0.003474755,-0.007856448,0.023674468,0.010378904,-0.04419464,-0.004130538,-0.001087278,0.000477589,-0.001190202,0.000601728,-0.006653838,0.011322612,-0.007976051,1.11E-03,0
-1.63E-03,-8.72E-04,1.15E-04,2.54E-03,3.93E-04,-4.67E-04,4.28E-04,-4.20E-03,0.032566758,-5.87E-03,6.03E-05,-0.05749359,-0.001968089,0.003470821,-0.004376329,0.008742933,0.005195556,0.000131883,0.001161457,0.001786524,0.001335617,-0.000323635,-0.001085568,0.044280348,-5.69694E-05,-3.07728E-05,0.000185278,0.001117537,0.000435718,-2.04E-04,-0.001476704,0.002502305,-0.001741217,0
4.59E-04,3.03E-04,-3.56E-05,-0.000605172,-1.42E-04,1.90E-04,-1.95E-04,0.010579122,-5.87E-03,0.001866906,-3.55E-05,0.014367682,0.000456675,-1.08E-03,1.34E-03,-0.003420898,-0.001327755,-0.001634541,-3.13E-04,-1.98E-04,-0.000691496,9.78E-04,0.000474128,-0.012246831,-2.20E-04,-3.69E-05,2.06E-05,-0.000697576,-3.42E-05,-1.98E-04,0.000873632,-0.000902028,6.43E-04,0
