0.000647911,-3.80E-05,-1.87E-05,-9.49E-05,1.65E-05,-8.58E-06,-4.14E-05,0.000375774,-3.72E-04,-4.37E-05,-3.48101E-05,-1.84E-03,1.68E-04,-2.05E-04,-2.74E-04,-1.06E-04,-0.000465756,-1.01E-04,-6.22E-05,-1.11E-05,8.91E-05,-2.34E-05,-1.63199E-05,-0.00059313,-7.63E-05,-1.31E-04,-1.08E-05,1.61E-04,1.02E-04,3.85E-05,1.03E-04,1.01E-04,2.02E-04,0,0,0
-3.80E-05,6.47E-04,-3.88E-05,1.43E-04,2.75E-05,3.57E-04,8.85E-05,-0.002501311,4.51E-04,4.12E-04,8.71709E-05,0.0054973,1.37E-04,9.35E-05,3.58E-03,-6.79E-05,-0.000222076,-0.000353492,1.21E-05,4.10E-05,-1.43E-04,4.74E-04,1.42E-04,0.000262681,-2.12E-04,9.65E-05,5.12E-05,-0.002303985,-1.98E-04,-1.62E-04,2.15E-05,-0.003446817,-2.83E-04,0,0,0
-1.87E-05,-3.88E-05,7.21E-04,1.99E-05,1.78E-05,-6.52E-06,3.39E-05,1.09E-03,-4.75E-05,-3.02E-05,8.32E-06,0.000859615,-6.26E-05,1.43E-04,-0.000136013,-1.09E-04,2.24E-04,0.000532517,4.97E-05,6.03E-05,4.10E-05,-1.59E-05,2.68E-06,0.001525942,8.75E-05,7.02E-05,-1.68E-05,2.97E-04,-1.72E-05,1.01E-05,1.44313E-05,4.82E-05,-2.99E-05,0,0,0
-9.49E-05,1.43E-04,1.99E-05,0.000848423,-3.00E-05,3.24E-04,3.91E-05,-1.03E-02,0.002101584,-0.000112793,7.37E-05,1.11E-03,2.28E-04,-0.000521202,0.002910773,-1.96E-04,-7.71321E-05,0.00072815,2.15E-04,0.000135781,-1.33E-04,0.000291781,-1.86E-04,0.008806373,2.751E-05,1.16E-04,4.22E-05,-6.78E-04,-6.81E-05,0.000133966,-3.63E-04,-3.05E-03,-0.000237431,0,0,0
1.65E-05,2.75E-05,1.78E-05,-3.00E-05,1.91E-04,-5.37E-05,-2.91E-05,-8.72E-04,-4.55E-04,1.83E-05,-4.41E-05,-0.000364655,-4.05E-05,1.11186E-05,-5.87E-04,-4.87E-06,-1.14E-04,9.53E-05,-6.18E-05,2.06E-05,1.23E-04,-3.01E-04,-2.84E-05,-0.00044779,7.79E-05,-3.31E-06,-2.05E-05,1.51E-05,7.97E-06,-5.05E-05,0.000173694,4.78E-04,1.75E-04,0,0,0
-8.58E-06,3.57E-04,-6.52E-06,3.24E-04,-5.37E-05,7.93E-04,6.39E-05,-7.30E-03,1.58E-03,2.37E-04,1.24E-04,0.005236488,7.87E-04,-0.000660994,0.00694628,-4.82E-04,-4.79E-04,-0.001396549,1.43E-04,1.88E-04,-4.12E-04,0.001071617,-3.61E-05,9.19E-03,-1.98E-04,1.23E-04,7.24E-05,-1.45E-03,-1.01E-04,1.10E-04,-4.04E-04,-0.007289389,-4.23E-04,0,0,0
-4.14E-05,8.85E-05,3.39E-05,3.91E-05,-2.91E-05,6.39E-05,0.000925275,0.003057417,3.40E-04,1.62E-04,-5.13411E-06,0.002715835,-9.22E-05,0.000329137,9.16E-04,9.26598E-07,2.17E-04,0.000231204,7.34E-05,4.07E-05,-1.87E-05,0.000158559,6.12E-05,-0.001594783,3.82E-06,6.44E-05,5.20E-06,-4.24E-04,-5.70E-05,-0.000102428,-3.92E-05,-6.44E-04,-0.00116845,0,0,0
0.000375774,-2.50E-03,1.09E-03,-1.03E-02,-8.72E-04,-7.30E-03,0.003057417,0.597940057,-1.47E-02,0.003238415,0.000106843,0.028107153,-0.013555879,0.0262947,-0.062242832,0.007992922,0.020872986,0.003873458,-0.002131007,-0.004203895,0.000604189,-0.003579807,0.013348459,-0.244974029,-0.006459116,-0.002447136,0.00016331,0.009335997,-0.001952576,-0.006980972,0.01147135,0.071884878,-1.09E-02,0,0,0
-3.72E-04,4.51E-04,-4.75E-05,2.10E-03,-4.55E-04,1.58E-03,3.40E-04,-1.47E-02,0.027652217,-2.90E-03,4.31E-04,-0.000970328,0.000723965,-0.002021947,0.014277904,-0.001908192,1.07E-03,0.006230832,0.001542866,0.000194554,-0.001773799,0.002424374,0.000746056,0.040459911,-0.000962137,-0.000359471,0.000608377,-0.003856143,-0.000282917,2.08E-03,-1.81E-03,-0.013996118,-0.002241166,0,0,0
-4.37E-05,4.12E-04,-3.02E-05,-0.000112793,1.83E-05,2.37E-04,1.62E-04,0.003238415,-2.90E-03,0.001455751,7.59E-05,0.007954659,6.72419E-06,7.22E-04,2.59E-03,0.000114593,1.58E-04,-0.001216873,-1.44E-04,9.13E-05,-1.97E-04,0.000402032,8.27406E-05,-0.006889113,-1.90E-04,1.07E-04,1.44E-05,-0.001644596,-1.96E-04,-4.76E-04,0.000539339,-0.002612695,-4.55E-04,0,0,0
-3.48101E-05,8.71709E-05,8.32E-06,7.37E-05,-4.41E-05,1.24E-04,-5.13411E-06,0.000106843,4.31E-04,7.59E-05,0.000359841,0.002267774,1.39E-04,-9.64634E-05,0.001193662,-1.18E-04,5.41E-05,-0.000324017,5.84984E-05,-5.55E-05,-1.25E-04,0.0002882,6.47417E-05,-0.004176572,-5.77E-05,4.95E-05,2.53E-05,-0.000521307,-5.72E-05,-0.000152098,-1.21E-04,-1.23E-03,-0.000513329,0,0,0
-1.84E-03,0.0054973,0.000859615,1.11E-03,-0.000364655,0.005236488,0.002715835,0.028107153,-0.000970328,0.007954659,0.002267774,0.280551529,0.001059677,0.016612848,0.049083556,0.001676891,0.009879256,-0.008070153,0.003089262,0.001492841,-0.007344365,0.001340242,0.001297946,-0.14642365,-0.001554031,0.004731591,0.000399535,-0.021532868,-2.69E-03,-0.006042876,-0.002453295,-0.051726535,-0.008742225,0,0,0
1.68E-04,1.37E-04,-6.26E-05,2.28E-04,-4.05E-05,7.87E-04,-9.22E-05,-0.013555879,0.000723965,6.72419E-06,1.39E-04,0.001059677,0.001810657,-1.74E-03,0.007174782,-0.000763483,-1.65E-03,-0.003079612,-2.98E-05,2.19E-04,-4.28E-04,0.001085937,-6.14558E-05,0.010766701,-1.14E-04,-1.24E-05,4.09E-05,-0.000482283,9.55E-05,2.71E-04,-4.69E-04,-7.99E-03,-4.44733E-05,0,0,0
-2.05E-04,9.35E-05,1.43E-04,-0.000521202,1.11186E-05,-0.000660994,0.000329137,0.0262947,-0.002021947,7.22E-04,-9.64634E-05,0.016612848,-1.74E-03,0.00589261,-0.004672877,0.000692441,0.002776005,0.002441598,0.000444662,5.25E-05,-9.17E-05,-0.000757648,2.29E-04,-0.022785,-8.47E-05,1.43E-04,-4.77E-05,1.74209E-05,-1.94E-04,-0.000402956,0.000603288,0.00586082,-5.99E-04,0,0,0
-2.74E-04,3.58E-03,-0.000136013,0.002910773,-5.87E-04,0.00694628,9.16E-04,-0.062242832,0.014277904,2.59E-03,0.001193662,0.049083556,0.007174782,-0.004672877,0.067951032,-0.004581333,-3.64E-03,-0.014260383,1.38E-03,1.70E-03,-4.14E-03,0.011044591,2.13E-04,0.085047514,-0.00168169,1.18E-03,7.07E-04,-0.014585536,-9.74E-04,0.000878187,-0.003738396,-6.70E-02,-4.68E-03,0,0,0
-1.06E-04,-6.79E-05,-1.09E-04,-1.96E-04,-4.87E-06,-4.82E-04,9.26598E-07,0.007992922,-0.001908192,0.000114593,-1.18E-04,0.001676891,-0.000763483,0.000692441,-0.004581333,0.001872526,0.000916016,0.000715602,-1.19E-04,-1.55E-04,0.000131279,-1.62E-04,8.56E-05,-0.008816558,-0.000113893,8.28193E-05,-4.28161E-05,1.82E-04,-4.57569E-05,-0.000253845,3.80E-05,0.004704899,0.000258929,0,0,0
-0.000465756,-0.000222076,2.24E-04,-7.71321E-05,-1.14E-04,-4.79E-04,2.17E-04,0.020872986,1.07E-03,1.58E-04,5.41E-05,0.009879256,-1.65E-03,0.002776005,-3.64E-03,0.000916016,0.00437807,0.003322479,5.47E-04,-0.000131092,-2.17E-04,0.000723058,0.000818482,-0.009983046,-2.02E-04,3.39E-04,3.63E-05,0.000793127,-2.99E-04,-1.73E-04,0.000126756,4.58E-03,-0.000989007,0,0,0
-1.01E-04,-0.000353492,0.000532517,0.00072815,9.53E-05,-0.001396549,0.000231204,0.003873458,0.006230832,-0.001216873,-0.000324017,-0.008070153,-0.003079612,0.002441598,-0.014260383,0.000715602,0.003322479,0.021965884,0.001050887,3.40199E-05,0.00128559,-0.002117483,-3.57755E-06,0.003438258,0.000536242,0.000121928,-8.64173E-05,0.001365211,-1.64E-04,0.000799923,0.000615937,0.014261563,-3.25E-04,0,0,0
-6.22E-05,1.21E-05,4.97E-05,2.15E-04,-6.18E-05,1.43E-04,7.34E-05,-0.002131007,0.001542866,-1.44E-04,5.84984E-05,0.003089262,-2.98E-05,0.000444662,1.38E-03,-1.19E-04,5.47E-04,0.001050887,0.000525627,1.48E-04,-2.50E-04,4.48E-04,9.34E-05,0.001691636,-5.63E-05,1.06E-04,1.33E-05,-6.13E-06,-5.22E-05,1.83E-04,-0.000547886,-1.27E-03,-4.02E-04,0,0,0
-1.11E-05,4.10E-05,6.03E-05,0.000135781,2.06E-05,1.88E-04,4.07E-05,-0.004203895,0.000194554,9.13E-05,-5.55E-05,0.001492841,2.19E-04,5.25E-05,1.70E-03,-1.55E-04,-0.000131092,3.40199E-05,1.48E-04,0.000295751,-9.94E-05,0.000176195,-0.00014542,0.00627225,8.73E-05,6.87E-05,-1.63E-05,7.02E-05,1.89E-05,6.13937E-05,-9.06E-05,-1.97E-03,-8.19E-05,0,0,0
8.91E-05,-1.43E-04,4.10E-05,-1.33E-04,1.23E-04,-4.12E-04,-1.87E-05,0.000604189,-0.001773799,-1.97E-04,-1.25E-04,-0.007344365,-4.28E-04,-9.17E-05,-4.14E-03,0.000131279,-2.17E-04,0.00128559,-2.50E-04,-9.94E-05,0.000702062,-8.12E-04,-2.30E-04,-0.002369122,1.95E-04,-8.59E-05,-7.30E-05,0.000740084,4.60E-05,-5.59E-05,2.88E-04,4.07E-03,3.08E-04,0,0,0
-2.34E-05,4.74E-04,-1.59E-05,0.000291781,-3.01E-04,0.001071617,0.000158559,-0.003579807,0.002424374,0.000402032,0.0002882,0.001340242,0.001085937,-0.000757648,0.011044591,-1.62E-04,0.000723058,-0.002117483,4.48E-04,0.000176195,-8.12E-04,0.005700602,1.44E-03,0.014179235,-0.00070872,0.000223247,1.44E-04,-2.24E-03,-1.41E-04,8.82E-05,-0.001088707,-1.04E-02,-9.09E-04,0,0,0
-1.63199E-05,1.42E-04,2.68E-06,-1.86E-04,-2.84E-05,-3.61E-05,6.12E-05,0.013348459,0.000746056,8.27406E-05,6.47417E-05,0.001297946,-6.14558E-05,2.29E-04,2.13E-04,8.56E-05,0.000818482,-3.57755E-06,9.34E-05,-0.00014542,-2.30E-04,1.44E-03,0.002294977,-0.008808362,-0.0004058,0.000107015,5.65E-05,-9.14E-04,-1.07E-04,-3.80E-04,0.000205759,0.000261559,-3.33E-04,0,0,0
-0.00059313,0.000262681,0.001525942,0.008806373,-0.00044779,9.19E-03,-0.001594783,-0.244974029,0.040459911,-0.006889113,-0.004176572,-0.14642365,0.010766701,-0.022785,0.085047514,-0.008816558,-0.009983046,0.003438258,0.001691636,0.00627225,-0.002369122,0.014179235,-0.008808362,0.824249222,0.007810942,0.00064599,-0.000209541,0.002854564,0.002036962,0.012269669,0.002353778,-0.087656949,7.51E-03,0,0,0
