0.628989039,4,0.057,2.0016
0.282530661,4,0.057,2.0016
0.833397523,4,0.057,2.0016
0.352281579,4,0.057,2.0016
0.178643368,4,0.057,2.0016
0.154327712,4,0.057,2.0016
0.204714326,4,0.057,2.0016
4.211453985,3,4,1.5
1.111771121,3,1.5,0.375
0.511981678,1,14,6
0.652812139,1,12,12
2.051668105,3,2,0.75
0.435013532,1,12,12
0.325547893,1,5.056,5.056
0.102972021,1,5.056,5.056
0.469878,1,5.056,5.056
1.378004132,3,1.25,0.125
2.067201335,3,1.5,0.25
0.948153176,1,13.31,4.438
0.191397437,3,0.125,0.05
0.072803242,3,0.125,0.05
0.54937071,2,39.06,0.016
0.118704405,2,6.25,0.04
3.39522028,3,0,2
0.607019282,3,0.4,0.1
0.226502203,3,0.3,0.05
0.990587059,1,2.625,2.625
0.669831078,1,2.625,2.625
0.982407072,1,2.625,2.625
0.890843152,1,2.625,2.625
0.426616213,1,2.625,2.625
0.945062862,1,2.625,2.625
0.6110238,1,2.625,2.625
0.047752905,5,0,0.05
0.049802662,5,0,0.05
0.795040561,5,0,1
